High,Low,Open,Close,Volume,Adj Close
11818.2001953125,11363.599609375,11363.599609375,11454.5,1870.0,11454.5
11727.2998046875,10545.5,11363.599609375,11454.5,550.0,11454.5
5398.39990234375,5398.39990234375,5398.39990234375,5398.39990234375,0.0,5398.39990234375
5377.02978515625,5377.02978515625,5377.02978515625,5377.02978515625,0.0,5377.02978515625
11818.2001953125,11818.2001953125,11818.2001953125,11818.2001953125,0.0,11818.2001953125
5399.2001953125,5399.2001953125,5399.2001953125,5399.2001953125,0.0,5399.2001953125
5391.66015625,5391.66015625,5391.66015625,5391.66015625,0.0,5391.66015625
10727.2998046875,10727.2998046875,10727.2998046875,10727.2998046875,0.0,10727.2998046875
5443.52978515625,5443.52978515625,5443.52978515625,5443.52978515625,0.0,5443.52978515625
10727.2998046875,10727.2998046875,10727.2998046875,10727.2998046875,0.0,10727.2998046875
5508.02978515625,5508.02978515625,5508.02978515625,5508.02978515625,0.0,5508.02978515625
5548.18994140625,5548.18994140625,5548.18994140625,5548.18994140625,0.0,5548.18994140625
5541.08984375,5541.08984375,5541.08984375,5541.08984375,0.0,5541.08984375
5571.27978515625,5571.27978515625,5571.27978515625,5571.27978515625,0.0,5571.27978515625
5583.52978515625,5583.52978515625,5583.52978515625,5583.52978515625,0.0,5583.52978515625
5629.6298828125,5629.6298828125,5629.6298828125,5629.6298828125,0.0,5629.6298828125
11272.7001953125,11272.7001953125,11272.7001953125,11272.7001953125,0.0,11272.7001953125
5625.16015625,5625.16015625,5625.16015625,5625.16015625,0.0,5625.16015625
5626.31982421875,5626.31982421875,5626.31982421875,5626.31982421875,0.0,5626.31982421875
5646.08984375,5646.08984375,5646.08984375,5646.08984375,0.0,5646.08984375
11181.7998046875,10727.2998046875,10727.2998046875,11181.7998046875,4620.0,11181.7998046875
5678.31005859375,5678.31005859375,5678.31005859375,5678.31005859375,0.0,5678.31005859375
5681.68017578125,5681.68017578125,5681.68017578125,5681.68017578125,0.0,5681.68017578125
5674.22021484375,5674.22021484375,5674.22021484375,5674.22021484375,0.0,5674.22021484375
5686.81005859375,5686.81005859375,5686.81005859375,5686.81005859375,0.0,5686.81005859375
11454.5,11454.5,11454.5,11454.5,2530.0,11454.5
5724.43994140625,5724.43994140625,5724.43994140625,5724.43994140625,0.0,5724.43994140625
5580.5498046875,5580.5498046875,5580.5498046875,5580.5498046875,0.0,5580.5498046875
10909.099609375,10909.099609375,10909.099609375,10909.099609375,0.0,10909.099609375
5651.56005859375,5651.56005859375,5651.56005859375,5651.56005859375,0.0,5651.56005859375
5699.39990234375,5699.39990234375,5699.39990234375,5699.39990234375,0.0,5699.39990234375
5703.35009765625,5703.35009765625,5703.35009765625,5703.35009765625,0.0,5703.35009765625
10181.7998046875,10000.0,10181.7998046875,10000.0,5500.0,10000.0
5778.3701171875,5778.3701171875,5778.3701171875,5778.3701171875,0.0,5778.3701171875
5788.35986328125,5788.35986328125,5788.35986328125,5788.35986328125,0.0,5788.35986328125
5794.6298828125,5794.6298828125,5794.6298828125,5794.6298828125,0.0,5794.6298828125
5788.7998046875,5788.7998046875,5788.7998046875,5788.7998046875,0.0,5788.7998046875
5816.509765625,5816.509765625,5816.509765625,5816.509765625,0.0,5816.509765625
5881.4599609375,5881.4599609375,5881.4599609375,5881.4599609375,0.0,5881.4599609375
5878.1201171875,5878.1201171875,5878.1201171875,5878.1201171875,0.0,5878.1201171875
5856.77001953125,5856.77001953125,5856.77001953125,5856.77001953125,0.0,5856.77001953125
5877.58984375,5877.58984375,5877.58984375,5877.58984375,0.0,5877.58984375
5885.2998046875,5885.2998046875,5885.2998046875,5885.2998046875,0.0,5885.2998046875
11727.2998046875,10909.099609375,11545.5,11272.7001953125,44330.0,11272.7001953125
5708.18017578125,5708.18017578125,5708.18017578125,5708.18017578125,0.0,5708.18017578125
5751.81982421875,5751.81982421875,5751.81982421875,5751.81982421875,0.0,5751.81982421875
11727.2998046875,11181.7998046875,11636.400390625,11181.7998046875,21890.0,11181.7998046875
11090.900390625,11000.0,11090.900390625,11000.0,14740.0,11000.0
5681.47998046875,5681.47998046875,5681.47998046875,5681.47998046875,0.0,5681.47998046875
5772.22021484375,5772.22021484375,5772.22021484375,5772.22021484375,0.0,5772.22021484375
10700.0,10100.0,10100.0,10700.0,1100.0,10700.0
10700.0,10700.0,10700.0,10700.0,0.0,10700.0
5779.8701171875,5779.8701171875,5779.8701171875,5779.8701171875,0.0,5779.8701171875
5803.10986328125,5803.10986328125,5803.10986328125,5803.10986328125,0.0,5803.10986328125
10800.0,10400.0,10800.0,10800.0,4800.0,10800.0
10800.0,10300.0,10800.0,10600.0,9200.0,10600.0
10300.0,10300.0,10300.0,10300.0,6000.0,10300.0
5653.02001953125,5653.02001953125,5653.02001953125,5653.02001953125,0.0,5653.02001953125
5646.919921875,5646.919921875,5646.919921875,5646.919921875,0.0,5646.919921875
5596.9599609375,5596.9599609375,5596.9599609375,5596.9599609375,0.0,5596.9599609375
5648.81982421875,5648.81982421875,5648.81982421875,5648.81982421875,0.0,5648.81982421875
5597.89990234375,5597.89990234375,5597.89990234375,5597.89990234375,0.0,5597.89990234375
5656.47021484375,5656.47021484375,5656.47021484375,5656.47021484375,0.0,5656.47021484375
5694.14990234375,5694.14990234375,5694.14990234375,5694.14990234375,0.0,5694.14990234375
10800.0,10500.0,10800.0,10800.0,38400.0,10800.0
5778.9501953125,5778.9501953125,5778.9501953125,5778.9501953125,0.0,5778.9501953125
5793.35986328125,5793.35986328125,5793.35986328125,5793.35986328125,0.0,5793.35986328125
5838.080078125,5838.080078125,5838.080078125,5838.080078125,0.0,5838.080078125
5839.740234375,5839.740234375,5839.740234375,5839.740234375,0.0,5839.740234375
5880.10009765625,5880.10009765625,5880.10009765625,5880.10009765625,0.0,5880.10009765625
11500.0,10300.0,10900.0,10300.0,32400.0,10300.0
10900.0,10300.0,10900.0,10700.0,30200.0,10700.0
5921.52001953125,5921.52001953125,5921.52001953125,5921.52001953125,0.0,5921.52001953125
12000.0,11500.0,11500.0,12000.0,400.0,12000.0
12300.0,11500.0,12000.0,11600.0,800.0,11600.0
5950.72998046875,5950.72998046875,5950.72998046875,5950.72998046875,0.0,5950.72998046875
5917.02978515625,5917.02978515625,5917.02978515625,5917.02978515625,0.0,5917.02978515625
11900.0,11700.0,11700.0,11900.0,200.0,11900.0
11500.0,10800.0,11000.0,11500.0,3600.0,11500.0
5895.169921875,5895.169921875,5895.169921875,5895.169921875,0.0,5895.169921875
5914.22998046875,5914.22998046875,5914.22998046875,5914.22998046875,0.0,5914.22998046875
5891.2001953125,5891.2001953125,5891.2001953125,5891.2001953125,0.0,5891.2001953125
5899.91015625,5899.91015625,5899.91015625,5899.91015625,0.0,5899.91015625
11400.0,10600.0,11100.0,10600.0,1300.0,10600.0
5926.35009765625,5926.35009765625,5926.35009765625,5926.35009765625,0.0,5926.35009765625
5919.39013671875,5919.39013671875,5919.39013671875,5919.39013671875,0.0,5919.39013671875
10500.0,10500.0,10500.0,10500.0,10000.0,10500.0
5831.52978515625,5831.52978515625,5831.52978515625,5831.52978515625,0.0,5831.52978515625
11000.0,10400.0,10400.0,10800.0,5200.0,10800.0
5907.72998046875,5907.72998046875,5907.72998046875,5907.72998046875,0.0,5907.72998046875
5917.419921875,5917.419921875,5917.419921875,5917.419921875,0.0,5917.419921875
5796.31982421875,5796.31982421875,5796.31982421875,5796.31982421875,0.0,5796.31982421875
5790.91015625,5790.91015625,5790.91015625,5790.91015625,0.0,5790.91015625
5786.5400390625,5786.5400390625,5786.5400390625,5786.5400390625,0.0,5786.5400390625
5873.330078125,5873.330078125,5873.330078125,5873.330078125,0.0,5873.330078125
10800.0,10200.0,10300.0,10800.0,5700.0,10800.0
5834.43994140625,5834.43994140625,5834.43994140625,5834.43994140625,0.0,5834.43994140625
10700.0,10500.0,10500.0,10700.0,2600.0,10700.0
5838.080078125,5838.080078125,5838.080078125,5838.080078125,0.0,5838.080078125
5862.14013671875,5862.14013671875,5862.14013671875,5862.14013671875,0.0,5862.14013671875
10900.0,10600.0,10900.0,10600.0,4030.0,10600.0
10600.0,10600.0,10600.0,10600.0,1100.0,10600.0
11000.0,10300.0,10300.0,10900.0,12500.0,10900.0
5932.72998046875,5932.72998046875,5932.72998046875,5932.72998046875,0.0,5932.72998046875
5951.1298828125,5951.1298828125,5951.1298828125,5951.1298828125,0.0,5951.1298828125
5964.31005859375,5964.31005859375,5964.31005859375,5964.31005859375,0.0,5964.31005859375
5913.3701171875,5913.3701171875,5913.3701171875,5913.3701171875,0.0,5913.3701171875
5980.52978515625,5980.52978515625,5980.52978515625,5980.52978515625,0.0,5980.52978515625
5995.64013671875,5995.64013671875,5995.64013671875,5995.64013671875,0.0,5995.64013671875
6004.3798828125,6004.3798828125,6004.3798828125,6004.3798828125,0.0,6004.3798828125
5968.81982421875,5968.81982421875,5968.81982421875,5968.81982421875,0.0,5968.81982421875
5988.0,5988.0,5988.0,5988.0,0.0,5988.0
11200.0,11000.0,11000.0,11200.0,200.0,11200.0
5991.080078125,5991.080078125,5991.080078125,5991.080078125,0.0,5991.080078125
5973.60009765625,5973.60009765625,5973.60009765625,5973.60009765625,0.0,5973.60009765625
5934.91015625,5934.91015625,5934.91015625,5934.91015625,0.0,5934.91015625
5932.31982421875,5932.31982421875,5932.31982421875,5932.31982421875,0.0,5932.31982421875
10800.0,10800.0,10800.0,10800.0,0.0,10800.0
5881.33984375,5881.33984375,5881.33984375,5881.33984375,0.0,5881.33984375
11000.0,11000.0,11000.0,11000.0,3000.0,11000.0
5933.06982421875,5933.06982421875,5933.06982421875,5933.06982421875,0.0,5933.06982421875
5979.2998046875,5979.2998046875,5979.2998046875,5979.2998046875,0.0,5979.2998046875
5981.919921875,5981.919921875,5981.919921875,5981.919921875,0.0,5981.919921875
10900.0,10700.0,10700.0,10700.0,22000.0,10700.0
11200.0,10600.0,10600.0,11200.0,30200.0,11200.0
6057.14013671875,6057.14013671875,6057.14013671875,6057.14013671875,0.0,6057.14013671875
6064.56982421875,6064.56982421875,6064.56982421875,6064.56982421875,0.0,6064.56982421875
6058.52978515625,6058.52978515625,6058.52978515625,6058.52978515625,0.0,6058.52978515625
6063.52001953125,6063.52001953125,6063.52001953125,6063.52001953125,0.0,6063.52001953125
6081.25,6081.25,6081.25,6081.25,0.0,6081.25
6069.990234375,6069.990234375,6069.990234375,6069.990234375,0.0,6069.990234375
6092.4501953125,6092.4501953125,6092.4501953125,6092.4501953125,0.0,6092.4501953125
6114.52978515625,6114.52978515625,6114.52978515625,6114.52978515625,0.0,6114.52978515625
6122.60986328125,6122.60986328125,6122.60986328125,6122.60986328125,0.0,6122.60986328125
6114.35009765625,6114.35009765625,6114.35009765625,6114.35009765625,0.0,6114.35009765625
6092.6201171875,6092.6201171875,6092.6201171875,6092.6201171875,0.0,6092.6201171875
6108.81982421875,6108.81982421875,6108.81982421875,6108.81982421875,0.0,6108.81982421875
6067.830078125,6067.830078125,6067.830078125,6067.830078125,0.0,6067.830078125
6080.22021484375,6080.22021484375,6080.22021484375,6080.22021484375,0.0,6080.22021484375
6055.0400390625,6055.0400390625,6055.0400390625,6055.0400390625,0.0,6055.0400390625
6037.8701171875,6037.8701171875,6037.8701171875,6037.8701171875,0.0,6037.8701171875
6213.47021484375,6213.47021484375,6213.47021484375,6213.47021484375,0.0,6213.47021484375
6227.58984375,6227.58984375,6227.58984375,6227.58984375,0.0,6227.58984375
6248.56005859375,6248.56005859375,6248.56005859375,6248.56005859375,0.0,6248.56005859375
6248.64990234375,6248.64990234375,6248.64990234375,6248.64990234375,0.0,6248.64990234375
6236.39013671875,6236.39013671875,6236.39013671875,6236.39013671875,0.0,6236.39013671875
6295.580078125,6295.580078125,6295.580078125,6295.580078125,0.0,6295.580078125
6313.60986328125,6313.60986328125,6313.60986328125,6313.60986328125,0.0,6313.60986328125
6320.77978515625,6320.77978515625,6320.77978515625,6320.77978515625,0.0,6320.77978515625
6345.81005859375,6345.81005859375,6345.81005859375,6345.81005859375,0.0,6345.81005859375
6312.2099609375,6312.2099609375,6312.2099609375,6312.2099609375,0.0,6312.2099609375
6309.06982421875,6309.06982421875,6309.06982421875,6309.06982421875,0.0,6309.06982421875
6316.18017578125,6316.18017578125,6316.18017578125,6316.18017578125,0.0,6316.18017578125
6293.64013671875,6293.64013671875,6293.64013671875,6293.64013671875,0.0,6293.64013671875
6258.35986328125,6258.35986328125,6258.35986328125,6258.35986328125,0.0,6258.35986328125
6339.14013671875,6339.14013671875,6339.14013671875,6339.14013671875,0.0,6339.14013671875
6314.509765625,6314.509765625,6314.509765625,6314.509765625,0.0,6314.509765625
6308.60986328125,6308.60986328125,6308.60986328125,6308.60986328125,0.0,6308.60986328125
6378.6298828125,6378.6298828125,6378.6298828125,6378.6298828125,0.0,6378.6298828125
6386.1201171875,6386.1201171875,6386.1201171875,6386.1201171875,0.0,6386.1201171875
6409.2900390625,6409.2900390625,6409.2900390625,6409.2900390625,0.0,6409.2900390625
6405.97021484375,6405.97021484375,6405.97021484375,6405.97021484375,0.0,6405.97021484375
6422.56005859375,6422.56005859375,6422.56005859375,6422.56005859375,0.0,6422.56005859375
6311.3701171875,6311.3701171875,6311.3701171875,6311.3701171875,0.0,6311.3701171875
6365.56005859375,6365.56005859375,6365.56005859375,6365.56005859375,0.0,6365.56005859375
6337.8701171875,6337.8701171875,6337.8701171875,6337.8701171875,0.0,6337.8701171875
6263.7001953125,6263.7001953125,6263.7001953125,6263.7001953125,0.0,6263.7001953125
6265.10986328125,6265.10986328125,6265.10986328125,6265.10986328125,0.0,6265.10986328125
6293.0498046875,6293.0498046875,6293.0498046875,6293.0498046875,0.0,6293.0498046875
6316.27978515625,6316.27978515625,6316.27978515625,6316.27978515625,0.0,6316.27978515625
6344.56982421875,6344.56982421875,6344.56982421875,6344.56982421875,0.0,6344.56982421875
6393.89013671875,6393.89013671875,6393.89013671875,6393.89013671875,0.0,6393.89013671875
6383.64990234375,6383.64990234375,6383.64990234375,6383.64990234375,0.0,6383.64990234375
6394.669921875,6394.669921875,6394.669921875,6394.669921875,0.0,6394.669921875
6389.91015625,6389.91015625,6389.91015625,6389.91015625,0.0,6389.91015625
6466.31982421875,6466.31982421875,6466.31982421875,6466.31982421875,0.0,6466.31982421875
6513.27001953125,6513.27001953125,6513.27001953125,6513.27001953125,0.0,6513.27001953125
6480.669921875,6480.669921875,6480.669921875,6480.669921875,0.0,6480.669921875
6472.47998046875,6472.47998046875,6472.47998046875,6472.47998046875,0.0,6472.47998046875
6472.68994140625,6472.68994140625,6472.68994140625,6472.68994140625,0.0,6472.68994140625
6465.169921875,6465.169921875,6465.169921875,6465.169921875,0.0,6465.169921875
6433.16015625,6433.16015625,6433.16015625,6433.16015625,0.0,6433.16015625
6435.14990234375,6435.14990234375,6435.14990234375,6435.14990234375,0.0,6435.14990234375
6441.419921875,6441.419921875,6441.419921875,6441.419921875,0.0,6441.419921875
6396.419921875,6396.419921875,6396.419921875,6396.419921875,0.0,6396.419921875
6511.33984375,6511.33984375,6511.33984375,6511.33984375,0.0,6511.33984375
6575.7998046875,6575.7998046875,6575.7998046875,6575.7998046875,0.0,6575.7998046875
6584.580078125,6584.580078125,6584.580078125,6584.580078125,0.0,6584.580078125
6653.2900390625,6653.2900390625,6653.2900390625,6653.2900390625,0.0,6653.2900390625
6676.6298828125,6676.6298828125,6676.6298828125,6676.6298828125,0.0,6676.6298828125
6677.93994140625,6677.93994140625,6677.93994140625,6677.93994140625,0.0,6677.93994140625
6662.66015625,6662.66015625,6662.66015625,6662.66015625,0.0,6662.66015625
6708.490234375,6708.490234375,6708.490234375,6708.490234375,0.0,6708.490234375
6758.5400390625,6758.5400390625,6758.5400390625,6758.5400390625,0.0,6758.5400390625
6737.14013671875,6737.14013671875,6737.14013671875,6737.14013671875,0.0,6737.14013671875
6810.27978515625,6810.27978515625,6810.27978515625,6810.27978515625,0.0,6810.27978515625
6811.3798828125,6811.3798828125,6811.3798828125,6811.3798828125,0.0,6811.3798828125
6834.330078125,6834.330078125,6834.330078125,6834.330078125,0.0,6834.330078125
6906.27978515625,6906.27978515625,6906.27978515625,6906.27978515625,0.0,6906.27978515625
6963.4599609375,6963.4599609375,6963.4599609375,6963.4599609375,0.0,6963.4599609375
6919.35009765625,6919.35009765625,6919.35009765625,6919.35009765625,0.0,6919.35009765625
6916.2998046875,6916.2998046875,6916.2998046875,6916.2998046875,0.0,6916.2998046875
7022.97021484375,7022.97021484375,7022.97021484375,7022.97021484375,0.0,7022.97021484375
6988.31982421875,6988.31982421875,6988.31982421875,6988.31982421875,0.0,6988.31982421875
6930.72998046875,6930.72998046875,6930.72998046875,6930.72998046875,0.0,6930.72998046875
6949.990234375,6949.990234375,6949.990234375,6949.990234375,0.0,6949.990234375
6901.5,6901.5,6901.5,6901.5,0.0,6901.5
6760.2900390625,6760.2900390625,6760.2900390625,6760.2900390625,0.0,6760.2900390625
6495.919921875,6495.919921875,6495.919921875,6495.919921875,0.0,6495.919921875
6665.97998046875,6665.97998046875,6665.97998046875,6665.97998046875,0.0,6665.97998046875
6582.02001953125,6582.02001953125,6582.02001953125,6582.02001953125,0.0,6582.02001953125
6306.10009765625,6306.10009765625,6306.10009765625,6306.10009765625,0.0,6306.10009765625
6412.68017578125,6412.68017578125,6412.68017578125,6412.68017578125,0.0,6412.68017578125
6523.85009765625,6523.85009765625,6523.85009765625,6523.85009765625,0.0,6523.85009765625
6553.85986328125,6553.85986328125,6553.85986328125,6553.85986328125,0.0,6553.85986328125
6675.02978515625,6675.02978515625,6675.02978515625,6675.02978515625,0.0,6675.02978515625
6794.919921875,6794.919921875,6794.919921875,6794.919921875,0.0,6794.919921875
6770.66015625,6770.66015625,6770.66015625,6770.66015625,0.0,6770.66015625
6779.68994140625,6779.68994140625,6779.68994140625,6779.68994140625,0.0,6779.68994140625
6759.259765625,6759.259765625,6759.259765625,6759.259765625,0.0,6759.259765625
6761.85009765625,6761.85009765625,6761.85009765625,6761.85009765625,0.0,6761.85009765625
6896.60009765625,6896.60009765625,6896.60009765625,6896.60009765625,0.0,6896.60009765625
6989.10009765625,6989.10009765625,6989.10009765625,6989.10009765625,0.0,6989.10009765625
6900.35009765625,6900.35009765625,6900.35009765625,6900.35009765625,0.0,6900.35009765625
6854.419921875,6854.419921875,6854.419921875,6854.419921875,0.0,6854.419921875
6750.5400390625,6750.5400390625,6750.5400390625,6750.5400390625,0.0,6750.5400390625
6811.0400390625,6811.0400390625,6811.0400390625,6811.0400390625,0.0,6811.0400390625
6881.27978515625,6881.27978515625,6881.27978515625,6881.27978515625,0.0,6881.27978515625
6913.02001953125,6913.02001953125,6913.02001953125,6913.02001953125,0.0,6913.02001953125
6929.39013671875,6929.39013671875,6929.39013671875,6929.39013671875,0.0,6929.39013671875
6966.43017578125,6966.43017578125,6966.43017578125,6966.43017578125,0.0,6966.43017578125
7101.18017578125,7101.18017578125,7101.18017578125,7101.18017578125,0.0,7101.18017578125
7131.1201171875,7131.1201171875,7131.1201171875,7131.1201171875,0.0,7131.1201171875
7046.509765625,7046.509765625,7046.509765625,7046.509765625,0.0,7046.509765625
7040.97998046875,7040.97998046875,7040.97998046875,7040.97998046875,0.0,7040.97998046875
7030.97021484375,7030.97021484375,7030.97021484375,7030.97021484375,0.0,7030.97021484375
7019.9501953125,7019.9501953125,7019.9501953125,7019.9501953125,0.0,7019.9501953125
6864.8798828125,6864.8798828125,6864.8798828125,6864.8798828125,0.0,6864.8798828125
6885.919921875,6885.919921875,6885.919921875,6885.919921875,0.0,6885.919921875
6853.4501953125,6853.4501953125,6853.4501953125,6853.4501953125,0.0,6853.4501953125
6682.259765625,6682.259765625,6682.259765625,6682.259765625,0.0,6682.259765625
6508.08984375,6508.08984375,6508.08984375,6508.08984375,0.0,6508.08984375
6753.830078125,6753.830078125,6753.830078125,6753.830078125,0.0,6753.830078125
6529.83984375,6529.83984375,6529.83984375,6529.83984375,0.0,6529.83984375
6460.81005859375,6460.81005859375,6460.81005859375,6460.81005859375,0.0,6460.81005859375
6581.1298828125,6581.1298828125,6581.1298828125,6581.1298828125,0.0,6581.1298828125
6390.83984375,6390.83984375,6390.83984375,6390.83984375,0.0,6390.83984375
6458.830078125,6458.830078125,6458.830078125,6458.830078125,0.0,6458.830078125
6560.06005859375,6560.06005859375,6560.06005859375,6560.06005859375,0.0,6560.06005859375
6594.83984375,6594.83984375,6594.83984375,6594.83984375,0.0,6594.83984375
6433.2099609375,6433.2099609375,6433.2099609375,6433.2099609375,0.0,6433.2099609375
6472.33984375,6472.33984375,6472.33984375,6472.33984375,0.0,6472.33984375
6615.8701171875,6615.8701171875,6615.8701171875,6615.8701171875,0.0,6615.8701171875
6583.43994140625,6583.43994140625,6583.43994140625,6583.43994140625,0.0,6583.43994140625
6656.259765625,6656.259765625,6656.259765625,6656.259765625,0.0,6656.259765625
6628.33984375,6628.33984375,6628.33984375,6628.33984375,0.0,6628.33984375
6675.18017578125,6675.18017578125,6675.18017578125,6675.18017578125,0.0,6675.18017578125
6816.3701171875,6816.3701171875,6816.3701171875,6816.3701171875,0.0,6816.3701171875
6833.2099609375,6833.2099609375,6833.2099609375,6833.2099609375,0.0,6833.2099609375
6774.89013671875,6774.89013671875,6774.89013671875,6774.89013671875,0.0,6774.89013671875
6667.75,6667.75,6667.75,6667.75,0.0,6667.75
6648.7998046875,6648.7998046875,6648.7998046875,6648.7998046875,0.0,6648.7998046875
6509.0498046875,6509.0498046875,6509.0498046875,6509.0498046875,0.0,6509.0498046875
6513.93994140625,6513.93994140625,6513.93994140625,6513.93994140625,0.0,6513.93994140625
6649.64990234375,6649.64990234375,6649.64990234375,6649.64990234375,0.0,6649.64990234375
6656.35009765625,6656.35009765625,6656.35009765625,6656.35009765625,0.0,6656.35009765625
6605.56982421875,6605.56982421875,6605.56982421875,6605.56982421875,0.0,6605.56982421875
6681.9599609375,6681.9599609375,6681.9599609375,6681.9599609375,0.0,6681.9599609375
6644.47998046875,6644.47998046875,6644.47998046875,6644.47998046875,0.0,6644.47998046875
6643.47998046875,6643.47998046875,6643.47998046875,6643.47998046875,0.0,6643.47998046875
